mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__penalty,param_model__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,model_name,param_model__learning_rate,param_model__loss,param_model__max_depth,param_model__max_features,param_model__min_samples_split,param_model__n_estimators,param_model__subsample,param_model__criterion,param_model__n_jobs,param_model__alpha,param_model__colsample_bytree,param_model__gamma,param_model__grow_policy,param_model__lambda,param_model__scale_pos_weight,param_model__boosting_type,param_model__reg_alpha,param_model__reg_lambda,param_model__max_samples
2.654774856567383,1.134408828338524,0.019956350326538086,0.0020992260823648294,1.1489609923060695,balanced,,newton-cg,"{'model__C': 1.1489609923060695, 'model__class_weight': 'balanced', 'model__penalty': None, 'model__solver': 'newton-cg'}",0.394636427014884,0.4480650431715148,0.4482235801825695,0.4704482348829659,0.41186377050769096,0.43464741115192507,0.02744455256331556,2,LogisticRegression,,,,,,,,,,,,,,,,,,,
0.3858809947967529,0.06088585445073492,0.02223520278930664,0.001285311206770089,6.5094549680415295,balanced,,lbfgs,"{'model__C': 6.5094549680415295, 'model__class_weight': 'balanced', 'model__penalty': None, 'model__solver': 'lbfgs'}",0.3606730927506432,0.40500963273184376,0.38502374587394783,0.40756923075324863,0.3815744635713704,0.38797003313621076,0.017141664882472263,21,LogisticRegression,,,,,,,,,,,,,,,,,,,
1.1664557933807373,0.17644149162939962,0.017742252349853514,0.002183441531578665,0.4770882499635698,balanced,l2,newton-cg,"{'model__C': 0.4770882499635698, 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'newton-cg'}",0.3921242098435499,0.44710954107976875,0.44179972311427096,0.4667028285511956,0.40797409291559655,0.4311420791008763,0.027174480030702105,14,LogisticRegression,,,,,,,,,,,,,,,,,,,
1.2426247596740723,0.01652442897469494,0.019748735427856445,0.0022659219595570707,6.640893081866401,balanced,l2,sag,"{'model__C': 6.640893081866401, 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'sag'}",0.2884993565517826,0.2927471079344919,0.27112335483079086,0.2694614984774315,0.27955749603247515,0.2802777627653944,0.009212955174982843,48,LogisticRegression,,,,,,,,,,,,,,,,,,,
2.817914533615112,1.2288928050589154,0.017943286895751955,0.0015944333457687204,1.7361284375375752,balanced,,newton-cg,"{'model__C': 1.7361284375375752, 'model__class_weight': 'balanced', 'model__penalty': None, 'model__solver': 'newton-cg'}",0.394636427014884,0.4480650431715148,0.4482235801825695,0.4704482348829659,0.41186377050769096,0.43464741115192507,0.02744455256331556,2,LogisticRegression,,,,,,,,,,,,,,,,,,,
1.225830078125,0.018125505892942363,0.021853113174438478,0.002238710028310742,6.82250206920496,balanced,,sag,"{'model__C': 6.82250206920496, 'model__class_weight': 'balanced', 'model__penalty': None, 'model__solver': 'sag'}",0.2884912401677958,0.2927896096766587,0.27137447006863713,0.2695582739032675,0.2796463221483857,0.280371983192949,0.009149184841154234,30,LogisticRegression,,,,,,,,,,,,,,,,,,,
3.0259196758270264,1.2304540434787552,0.021299266815185548,0.003350742869233524,9.237900205280765,balanced,,newton-cg,"{'model__C': 9.237900205280765, 'model__class_weight': 'balanced', 'model__penalty': None, 'model__solver': 'newton-cg'}",0.394636427014884,0.4480650431715148,0.4482235801825695,0.4704482348829659,0.41186377050769096,0.43464741115192507,0.02744455256331556,2,LogisticRegression,,,,,,,,,,,,,,,,,,,
0.4229274272918701,0.016843668100992824,0.023299503326416015,0.0027028482592750505,3.494457245365803,balanced,l2,lbfgs,"{'model__C': 3.494457245365803, 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'lbfgs'}",0.35819539242980036,0.4071794351474404,0.3854034855508376,0.40967834516738416,0.3861285056060383,0.3893170327803002,0.01858863908958446,17,LogisticRegression,,,,,,,,,,,,,,,,,,,
1.2107653617858887,0.025401956177040334,0.019134330749511718,0.0011835131061118135,3.0197816788668863,balanced,l2,sag,"{'model__C': 3.0197816788668863, 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'sag'}",0.28849574791287824,0.2927860516440719,0.27134264838843936,0.26945468819543084,0.27960329887275037,0.28033648700271413,0.009180473206705736,38,LogisticRegression,,,,,,,,,,,,,,,,,,,
1.9620023250579834,0.5238495991752247,0.023777151107788087,0.0035348960850617663,2.1590385354814887,balanced,l2,newton-cg,"{'model__C': 2.1590385354814887, 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'newton-cg'}",0.39447927789582554,0.4489227096690104,0.447489324604748,0.47045090924507604,0.41078969785184344,0.4344263838533006,0.02768759474003812,13,LogisticRegression,,,,,,,,,,,,,,,,,,,
2.1503118515014648,0.3743420168971008,0.019604969024658202,0.004638665484162057,7.625124225805248,balanced,l2,newton-cg,"{'model__C': 7.625124225805248, 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'newton-cg'}",0.39462428352556006,0.44855874075705693,0.4479148835083287,0.47069187397487555,0.41093024252632937,0.4345440048584301,0.027687743073819448,10,LogisticRegression,,,,,,,,,,,,,,,,,,,
1.3946604251861572,0.10068862208930218,0.01882472038269043,0.00320205574223655,7.03846435856542,balanced,l2,sag,"{'model__C': 7.03846435856542, 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'sag'}",0.2885216985148562,0.2928401699539638,0.27140062151908156,0.26940364197425404,0.2796123303854058,0.28035569246951225,0.009200425270153459,33,LogisticRegression,,,,,,,,,,,,,,,,,,,
0.32396278381347654,0.03730104814446981,0.021254348754882812,0.008350716692860118,1.327692857381061,balanced,l2,lbfgs,"{'model__C': 1.327692857381061, 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'lbfgs'}",0.3599813119337072,0.4031414584840451,0.3853165401739694,0.4104756186450768,0.3863354008802895,0.38905006602341763,0.017458079694277862,18,LogisticRegression,,,,,,,,,,,,,,,,,,,
0.3294269561767578,0.018028982104372492,0.023301172256469726,0.00479241466431873,7.694098270812644,balanced,l2,lbfgs,"{'model__C': 7.694098270812644, 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'lbfgs'}",0.36207791682907,0.4082536920605898,0.38505015526862657,0.40790026750638964,0.38612333480933525,0.38988107329480226,0.017162274658719646,15,LogisticRegression,,,,,,,,,,,,,,,,,,,
0.3263671398162842,0.00977511084706152,0.019007301330566405,0.0026802931644458916,5.921661037182682,balanced,,lbfgs,"{'model__C': 5.921661037182682, 'model__class_weight': 'balanced', 'model__penalty': None, 'model__solver': 'lbfgs'}",0.3606730927506432,0.40500963273184376,0.38502374587394783,0.40756923075324863,0.3815744635713704,0.38797003313621076,0.017141664882472263,21,LogisticRegression,,,,,,,,,,,,,,,,,,,
0.9460129261016845,0.012596746321299635,0.014113330841064453,0.0005499921018894485,2.192252729174887,balanced,,sag,"{'model__C': 2.192252729174887, 'model__class_weight': 'balanced', 'model__penalty': None, 'model__solver': 'sag'}",0.2884594736473149,0.29275985924373427,0.27123504314879804,0.2694881245765752,0.27956279688757274,0.280301059500799,0.009180835019506332,44,LogisticRegression,,,,,,,,,,,,,,,,,,,
0.9242631435394287,0.028028195253488826,0.014024734497070312,0.0007156180576708851,3.438860539218241,balanced,,sag,"{'model__C': 3.438860539218241, 'model__class_weight': 'balanced', 'model__penalty': None, 'model__solver': 'sag'}",0.28848871758812983,0.29275750153725266,0.27124005137009743,0.26942906966822283,0.27955806049166365,0.2802946801310733,0.009198419086697766,45,LogisticRegression,,,,,,,,,,,,,,,,,,,
0.9528508663177491,0.03572022779137079,0.01272430419921875,0.0009802166412111006,3.9995628882355128,balanced,l2,sag,"{'model__C': 3.9995628882355128, 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'sag'}",0.28852387303275207,0.29265867299279547,0.2713086207553897,0.2696352652043491,0.2796204417560514,0.28034937474826754,0.009114822706577904,34,LogisticRegression,,,,,,,,,,,,,,,,,,,
0.9726826667785644,0.029345046143099004,0.013350152969360351,0.0007178307688218731,2.217354455794724,balanced,,sag,"{'model__C': 2.217354455794724, 'model__class_weight': 'balanced', 'model__penalty': None, 'model__solver': 'sag'}",0.2884267105171269,0.29272273929061554,0.27132241026757603,0.2695265897169514,0.2796504120768887,0.2803297723738317,0.009137274148683948,40,LogisticRegression,,,,,,,,,,,,,,,,,,,
1.0089878559112548,0.04123254392664137,0.013334417343139648,0.002126264184501462,1.76958348488633,balanced,,sag,"{'model__C': 1.76958348488633, 'model__class_weight': 'balanced', 'model__penalty': None, 'model__solver': 'sag'}",0.28847469965379746,0.2926967204544845,0.27127644206357493,0.26942154356313885,0.27969461494313164,0.2803128041356255,0.009172082381605292,43,LogisticRegression,,,,,,,,,,,,,,,,,,,
0.2448713779449463,0.0238416773174122,0.017203903198242186,0.001128742907270442,6.262745389135304,balanced,,lbfgs,"{'model__C': 6.262745389135304, 'model__class_weight': 'balanced', 'model__penalty': None, 'model__solver': 'lbfgs'}",0.3606730927506432,0.40500963273184376,0.38502374587394783,0.40756923075324863,0.3815744635713704,0.38797003313621076,0.017141664882472263,21,LogisticRegression,,,,,,,,,,,,,,,,,,,
0.9969554424285889,0.03729768074629486,0.013325834274291992,0.0005151994043329885,1.5845079601977363,balanced,l2,sag,"{'model__C': 1.5845079601977363, 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'sag'}",0.2884493143514151,0.2927175889341771,0.2712727124269899,0.2695439368863159,0.2796283356516852,0.28032237765011664,0.009145942085629329,42,LogisticRegression,,,,,,,,,,,,,,,,,,,
1.047550344467163,0.10120182424364851,0.018848991394042967,0.0020268793838454377,5.204267629850677,balanced,l2,sag,"{'model__C': 5.204267629850677, 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'sag'}",0.2885144929398655,0.29274650179290407,0.2714284962160049,0.26957041650102165,0.2795671770702226,0.2803654169040038,0.009129473973681202,32,LogisticRegression,,,,,,,,,,,,,,,,,,,
0.2982491970062256,0.10099203011819896,0.018719291687011717,0.00524612361905403,9.471705040786242,balanced,l2,lbfgs,"{'model__C': 9.471705040786242, 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'lbfgs'}",0.3621444498272779,0.40682149529261913,0.3846896758624565,0.4075827608781334,0.3799371747875618,0.38823511132960975,0.01721588622760829,20,LogisticRegression,,,,,,,,,,,,,,,,,,,
3.1805278778076174,1.335752790943761,0.024338722229003906,0.00242316065742948,2.7483123771653135,balanced,,newton-cg,"{'model__C': 2.7483123771653135, 'model__class_weight': 'balanced', 'model__penalty': None, 'model__solver': 'newton-cg'}",0.394636427014884,0.4480650431715148,0.4482235801825695,0.4704482348829659,0.41186377050769096,0.43464741115192507,0.02744455256331556,2,LogisticRegression,,,,,,,,,,,,,,,,,,,
0.376776123046875,0.04562791006275826,0.02202925682067871,0.0022805885165399723,2.8873192270066648,balanced,l2,lbfgs,"{'model__C': 2.8873192270066648, 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'lbfgs'}",0.3610967589687166,0.40472156905398526,0.3851942677474087,0.411625211361471,0.38632686393353055,0.3897929342130224,0.01764167970346206,16,LogisticRegression,,,,,,,,,,,,,,,,,,,
3.240717554092407,1.3385461360942648,0.02228708267211914,0.0007581639349498651,2.389068127320829,balanced,,newton-cg,"{'model__C': 2.389068127320829, 'model__class_weight': 'balanced', 'model__penalty': None, 'model__solver': 'newton-cg'}",0.394636427014884,0.4480650431715148,0.4482235801825695,0.4704482348829659,0.41186377050769096,0.43464741115192507,0.02744455256331556,2,LogisticRegression,,,,,,,,,,,,,,,,,,,
1.3567811965942382,0.06714164045162235,0.022171449661254884,0.004043763099726155,3.953706181299311,balanced,l2,sag,"{'model__C': 3.953706181299311, 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'sag'}",0.2884118852239972,0.29269308936907956,0.2714216538782022,0.2695188483681075,0.2795676536699529,0.28032262610186787,0.00911025112508213,41,LogisticRegression,,,,,,,,,,,,,,,,,,,
0.3552041530609131,0.023927407576357765,0.020831918716430663,0.0045354501111621775,0.5017578900208175,balanced,,lbfgs,"{'model__C': 0.5017578900208175, 'model__class_weight': 'balanced', 'model__penalty': None, 'model__solver': 'lbfgs'}",0.3606730927506432,0.40500963273184376,0.38502374587394783,0.40756923075324863,0.3815744635713704,0.38797003313621076,0.017141664882472263,21,LogisticRegression,,,,,,,,,,,,,,,,,,,
2.675772714614868,0.5300088673164338,0.02507939338684082,0.004678945305899851,5.9116213168122185,balanced,l2,newton-cg,"{'model__C': 5.9116213168122185, 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'newton-cg'}",0.39468214315557215,0.4487835752601293,0.4479519907357348,0.47087723546751503,0.41082559735512125,0.4346241083948145,0.02776379616346432,9,LogisticRegression,,,,,,,,,,,,,,,,,,,
3.416256046295166,1.3626173216389856,0.022781753540039064,0.003465858522497492,6.779511679752091,balanced,,newton-cg,"{'model__C': 6.779511679752091, 'model__class_weight': 'balanced', 'model__penalty': None, 'model__solver': 'newton-cg'}",0.394636427014884,0.4480650431715148,0.4482235801825695,0.4704482348829659,0.41186377050769096,0.43464741115192507,0.02744455256331556,2,LogisticRegression,,,,,,,,,,,,,,,,,,,
0.42752842903137206,0.009450986117288743,0.024123430252075195,0.0018007687380781517,7.2060390057813235,balanced,l2,lbfgs,"{'model__C': 7.2060390057813235, 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'lbfgs'}",0.3597459250500087,0.4058730542155879,0.3852619705209948,0.4101913223560616,0.3839184859729761,0.3889981516231258,0.0180519673999853,19,LogisticRegression,,,,,,,,,,,,,,,,,,,
0.41767897605896,0.03344669126752255,0.02492036819458008,0.002013148873262524,1.9340161026658464,balanced,,lbfgs,"{'model__C': 1.9340161026658464, 'model__class_weight': 'balanced', 'model__penalty': None, 'model__solver': 'lbfgs'}",0.3606730927506432,0.40500963273184376,0.38502374587394783,0.40756923075324863,0.3815744635713704,0.38797003313621076,0.017141664882472263,21,LogisticRegression,,,,,,,,,,,,,,,,,,,
1.8855907917022705,0.38800359555131925,0.024805402755737303,0.006780795996207272,2.7390042117715714,balanced,l2,newton-cg,"{'model__C': 2.7390042117715714, 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'newton-cg'}",0.39464356040195736,0.44878651697789623,0.44767657563275665,0.47061310613616913,0.4106650344353289,0.4344769587168217,0.02770747860764496,11,LogisticRegression,,,,,,,,,,,,,,,,,,,
1.4142009735107421,0.02649545670216448,0.02222023010253906,0.0025998239475636445,3.7467581501752387,balanced,l2,sag,"{'model__C': 3.7467581501752387, 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'sag'}",0.2885376392272048,0.2928108403955117,0.2712847055394013,0.26963367050486786,0.2795644001427634,0.2803662511619498,0.009164552445343373,31,LogisticRegression,,,,,,,,,,,,,,,,,,,
1.5395952224731446,0.2537514313988128,0.011792898178100586,0.0019308044318510431,2.7659036714353777,balanced,l2,newton-cg,"{'model__C': 2.7659036714353777, 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'newton-cg'}",0.39461878224115154,0.4488224181032018,0.4475122266517402,0.47050993154027454,0.4108478046403944,0.4344622326353525,0.027644513436423202,12,LogisticRegression,,,,,,,,,,,,,,,,,,,
0.38860487937927246,0.034161022431841055,0.018603038787841798,0.002640447818233735,4.500161900402562,balanced,l2,lbfgs,"{'model__C': 4.500161900402562, 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'lbfgs'}",0.35285334270541,0.4062721126809256,0.38565647064037706,0.4080649497172223,0.3814375136553678,0.38685687787986056,0.020068804368659307,29,LogisticRegression,,,,,,,,,,,,,,,,,,,
0.8460485935211182,0.07197382552806232,0.008092212677001952,0.000559239579396023,7.212141294583766,balanced,,sag,"{'model__C': 7.212141294583766, 'model__class_weight': 'balanced', 'model__penalty': None, 'model__solver': 'sag'}",0.2885425271449887,0.29270068529920423,0.27139140690557767,0.2694385242622139,0.2796155987635307,0.280337748475103,0.009159827684688166,36,LogisticRegression,,,,,,,,,,,,,,,,,,,
26.552184057235717,0.17588750183763438,0.0271456241607666,0.0003740885212377775,,,,,"{'model__learning_rate': 0.08566591140830508, 'model__loss': 'exponential', 'model__max_depth': 6, 'model__max_features': 0.6131664798388884, 'model__min_samples_split': 0.043858109067328975, 'model__n_estimators': 268, 'model__subsample': 0.9002264157615343}",0.38681883274417295,0.41438128136309793,0.4369334612677082,0.4337777536370383,0.3765371089935738,0.4096896876011182,0.024358319528208612,22,GradientBoostingClassifier,0.08566591140830508,exponential,6,0.6131664798388884,0.043858109067328975,268,0.9002264157615343,,,,,,,,,,,,
9.482571029663086,0.07751852922218297,0.016929817199707032,0.002274731021827834,,,,,"{'model__learning_rate': 0.09736489778825479, 'model__loss': 'exponential', 'model__max_depth': 3, 'model__max_features': 0.8141761935527937, 'model__min_samples_split': 0.018161553088622856, 'model__n_estimators': 146, 'model__subsample': 0.8416628922128045}",0.39252988567951347,0.43183011543475686,0.44248567898420355,0.446405019616206,0.3956224115006268,0.42177462224306134,0.023134001092807437,6,GradientBoostingClassifier,0.09736489778825479,exponential,3,0.8141761935527937,0.018161553088622856,146,0.8416628922128045,,,,,,,,,,,,
12.35009937286377,0.06806540768011393,0.018935728073120116,0.0016865216326357908,,,,,"{'model__learning_rate': 0.08445228099464767, 'model__loss': 'log_loss', 'model__max_depth': 5, 'model__max_features': 0.6564564872828105, 'model__min_samples_split': 0.045502029334681456, 'model__n_estimators': 149, 'model__subsample': 0.8308116464638547}",0.39517974683121865,0.42914142867082233,0.43834926848987943,0.4499732987696098,0.4034017892447714,0.42320910640126036,0.020778420342047393,5,GradientBoostingClassifier,0.08445228099464767,log_loss,5,0.6564564872828105,0.045502029334681456,149,0.8308116464638547,,,,,,,,,,,,
10.840969038009643,0.04479139669898123,0.015134000778198242,0.0006765066512083676,,,,,"{'model__learning_rate': 0.22993226791276544, 'model__loss': 'log_loss', 'model__max_depth': 5, 'model__max_features': 0.8531471252896474, 'model__min_samples_split': 0.03900290710875696, 'model__n_estimators': 88, 'model__subsample': 0.96459645907808}",0.368172851708811,0.39903468232104433,0.4261314324915627,0.418692321900311,0.3789970651665215,0.3982056707176501,0.022231414945560444,30,GradientBoostingClassifier,0.22993226791276544,log_loss,5,0.8531471252896474,0.03900290710875696,88,0.96459645907808,,,,,,,,,,,,
25.314080715179443,0.16930458121462247,0.021654367446899414,0.0009289368815925371,,,,,"{'model__learning_rate': 0.20968829497237465, 'model__loss': 'log_loss', 'model__max_depth': 3, 'model__max_features': 0.7834267909390391, 'model__min_samples_split': 0.03667178476042007, 'model__n_estimators': 374, 'model__subsample': 0.9299890993608306}",0.3551912144794086,0.3832406321481711,0.4133754845104127,0.4201943574785283,0.38413412742160136,0.3912271632076244,0.023419359155313572,35,GradientBoostingClassifier,0.20968829497237465,log_loss,3,0.7834267909390391,0.03667178476042007,374,0.9299890993608306,,,,,,,,,,,,
16.246887922286987,0.09170103830077471,0.021237754821777345,0.0005095230641098373,,,,,"{'model__learning_rate': 0.12075989752567645, 'model__loss': 'exponential', 'model__max_depth': 7, 'model__max_features': 0.6528252363124996, 'model__min_samples_split': 0.026236105822047884, 'model__n_estimators': 140, 'model__subsample': 0.8345225687507516}",0.37832910232531014,0.41464320173210967,0.44611225463783954,0.42129472443615956,0.38153449900251213,0.40838275642678623,0.025508736464690533,24,GradientBoostingClassifier,0.12075989752567645,exponential,7,0.6528252363124996,0.026236105822047884,140,0.8345225687507516,,,,,,,,,,,,
69.74485654830933,0.21581859158219002,0.03707284927368164,0.0013131014738592213,,,,,"{'model__learning_rate': 0.10369564241236277, 'model__loss': 'exponential', 'model__max_depth': 7, 'model__max_features': 0.8043750620761487, 'model__min_samples_split': 0.04616921226240206, 'model__n_estimators': 428, 'model__subsample': 0.9952703580457369}",0.375503862212812,0.4006956268138363,0.4217167105023486,0.4096246955956072,0.3831694202503716,0.39814206307499517,0.016916286295319462,31,GradientBoostingClassifier,0.10369564241236277,exponential,7,0.8043750620761487,0.04616921226240206,428,0.9952703580457369,,,,,,,,,,,,
16.698029232025146,0.06902576661500581,0.021335887908935546,0.000877329088868489,,,,,"{'model__learning_rate': 0.2817581366825793, 'model__loss': 'exponential', 'model__max_depth': 3, 'model__max_features': 0.6363638258747268, 'model__min_samples_split': 0.04485415673746075, 'model__n_estimators': 336, 'model__subsample': 0.8429807707096298}",0.3696220399239859,0.3903508379768841,0.41143024896060987,0.4034571819620146,0.36694159990013764,0.38836038174472637,0.01774251242675817,36,GradientBoostingClassifier,0.2817581366825793,exponential,3,0.6363638258747268,0.04485415673746075,336,0.8429807707096298,,,,,,,,,,,,
9.051403045654297,0.039096807815030186,0.016633367538452147,0.0003709067222169063,,,,,"{'model__learning_rate': 0.10257457678785196, 'model__loss': 'exponential', 'model__max_depth': 3, 'model__max_features': 0.6764209342073878, 'model__min_samples_split': 0.03811385743426168, 'model__n_estimators': 172, 'model__subsample': 0.8263538571476212}",0.40353024398000126,0.4309651455188057,0.4502181044860905,0.4489191777759541,0.40174387868873007,0.4270753100899163,0.02108993059526671,1,GradientBoostingClassifier,0.10257457678785196,exponential,3,0.6764209342073878,0.03811385743426168,172,0.8263538571476212,,,,,,,,,,,,
45.787495470047,0.1279058044378299,0.028650712966918946,0.0005840807216360253,,,,,"{'model__learning_rate': 0.15154969776323518, 'model__loss': 'log_loss', 'model__max_depth': 8, 'model__max_features': 0.8190196687500093, 'model__min_samples_split': 0.03364664414873073, 'model__n_estimators': 253, 'model__subsample': 0.9496249231967707}",0.3434048808888581,0.39472024492228946,0.39889518473216473,0.3961752281135323,0.37231464185018404,0.3811020361014057,0.021107092059140794,42,GradientBoostingClassifier,0.15154969776323518,log_loss,8,0.8190196687500093,0.03364664414873073,253,0.9496249231967707,,,,,,,,,,,,
